subjnames,Fp1,Fp2,F3,F4,C3,C4,P3,P4,O1,O2,F7,F8,T3,T4,T5,T6,Sp1,Sp2,Fz,Cz,Pz,Oz,A1,A2,AF3,AF4,Fc3,Fc4,Cp3,Cp4,Po3,Po4,FT7,FT8,Cp7,Cp8,AF1,AF2,F1,F2,F5,F6,Fc1,Fc2,Fc5,Fc6,C1,C2,C5,C6,Cp1,Cp2,Cp5,Cp6,P1,P2,P5,P6,Po5,Po6,AFz,Fcz,Cpz,Poz,Fpz,AF5,AF6,AF7,AF8,AF9,AF0,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,T15,T16,T13,T14,T11,T12,T9,T10,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,T7,T8,P9,P10,P11,P12,P13,P14,P15,P16,P7,P8,Po1,Po2,Po7,Po8,O3,O4,O5,O6,O7,O8,O9,O10,O11,O12,O13,O14,O15
Subject01_timefreq_fft_251222_1448_specparam.mat,0.484008389898782,0.218676163849495,0.668057861072133,0.354040720281857,0.620012116160884,0.866444428972149,0.653492053375618,0.846036418001553,0.803244125771837,0.863072298472945,0.662465589016829,0.304505249599247,0.635337363966856,0.820340007115297,0.811840442128892,0.868498956661188,0.474646536254166,0.287455231557216,0.773459977173448,1.00128251632891,1.01173239063649,0.972103057128942,0.691887739717443,1.20517853270563,0.459563806445485,0.676663604763019,0.661384705632213,0.606021293908451,0.649534706537622,0.673374041088605,0.998986706391741,0.769098361609138,0.64738001873396,0.804830053501537,0.654934397571888,0.82829112752568,0.377866983832433,0.531658976793475,0.630610966050691,0.88418489291509,0.669197172541069,0.53259769784071,0.632796184836829,0.994344192147617,0.663161969822767,0.805763935419853,0.932454644570593,0.925930648774289,0.653015315010762,0.76488126669842,0.766882411888871,0.902768487091489,0.525394845568383,0.807065924736187,0.618719966151142,0.981218062491153,0.824645704063751,0.625199333956187,0.902103976600999,0.770599900016186,0.258312315739876,0.880329647846132,0.951636349367309,1.06956993830932,0.15363064500706,0.489705958275096,0.0586279713304441,0.50865527597403,0.288433044462693,0.506379466267592,0.0603301721927434,0.867873376234551,0.970217786573803,0.595327934928452,0.953645035045632,0.624620929721162,0.681180276465884,0.607491774646327,0.822934081511618,0.593875644152515,0.826550246724722,0.914494441418955,1.03256333724564,0.622442684409326,0.911696205955377,0.580485324004698,0.492101990460503,0.593876270911968,0.826469743217698,0.591376878595788,0.858032319044417,0.919098413294933,0.940049756504312,0.695007552410458,0.845950355356812,0.58767904405242,0.764731528646835,0.595546701806997,0.800512519513586,0.588440138066838,0.864275784694534,0.984153246960704,0.915511016979498,0.579027550136052,0.785604648354073,0.578759706654849,0.335591062379058,0.535508758476507,0.789546259294776,0.732936233681514,0.738275975208789,1.06688060342513,0.571171695044189,0.910876661351512,0.865104578591898,0.636799836007233,0.762443925388798,0.906093956929009,0.779712588733383,0.682132368478539,0.836302258870488,0.903424705108796,0.367481491564923,0.705169092946099,0.846210474762215,0.910159804735897,0.878949367238909,0.881206924013324
Subject02_timefreq_fft_251222_1448_specparam.mat,0.0559956093746319,0.632571277489575,0.213424763450538,0.22640209343211,0.192645554805455,0.296352719823959,0.332988233077156,0.358756552455853,0.40792799759838,0.490284478034282,0.381864827693609,0.643046221307424,0.409726813641749,0.62879564453367,0.346461546220334,0.494284780588434,0.039143132442619,0.636541411464713,0.341897512807109,0.230459369500374,0.491227558841632,0.483380973087508,0.943374392773913,0.735746923450734,0.41782466790713,0.641454178078251,0.19355399417212,0.229633176297097,0.214008487180961,0.140565467176616,0.418395463226009,0.441583157342188,0.675919325317896,0.396729193735267,0.548361731436578,0.777799464731884,0.352454127465411,0.63247074223552,0.315704994412596,0.369099912118833,0.520994846126896,0.250813541067873,0.231393543726867,0.283646293258591,0.494485386848665,0.376382741249467,0.228477131000571,0.252997676001644,0.401879753235609,0.141663369892431,0.188257245859943,0.369589123662412,0.409640238753061,0.303253882908968,0.308896733838063,0.296463736134675,0.394307785387253,0.305157197252308,0.545756620806156,0.442434430852519,0.410859297567715,0.319283531161421,0.382654087728168,0.3682843092365,0.42465603390516,0.455733290546694,0.527557322376559,0.0568857728967662,0.655632232276807,0.0764098688579253,0.647132840151968,0.320871797139211,0.382980069128139,0.374115828953007,0.328038867786299,0.245294913139413,0.239503482568703,0.409588684105032,0.675483231603799,0.422815307967946,0.654667793927154,0.392831135553938,0.332285395285677,0.258122135948383,0.282851179532861,0.639942359024612,0.307026825602341,0.404389076833579,0.660893677049501,0.423374291719281,0.465971889657705,0.23828205954791,0.265031282995178,0.510904470778173,0.298449574465805,0.442501091522601,0.16025586637803,0.313135261736793,0.308238176403091,0.433199555755573,0.709280249525876,0.297203917295561,0.225320842423277,0.207609888121693,0.158744755127682,0.388424541074238,0.311278919895254,0.4193921438657,0.713433344147255,0.373122247684723,0.425600241192695,0.31787896407594,0.201785448546551,0.216770169294009,0.521492960225285,0.403012679832975,0.391278274491644,0.447799901699702,0.437170595235304,0.403245995459645,0.48869395258469,0.360143250272019,0.492556299961541,0.492806388249656,0.50036962331432,0.174041649214735,0.491345208822935,0.407537482193906
Subject03_timefreq_fft_251222_1448_specparam.mat,0.428531032679051,0.84697220401692,0.36204856358504,0.46108714615,0.557649670321472,0.517297935530156,0.617409995952389,0.668014360008677,0.669525557844587,0.764259559180414,0.509902999467182,0.867325389018615,0.376673797751174,0.843679128952871,0.594493381970755,0.758578416355869,0.585905498943345,0.847056484549838,0.587759676461242,0.548069764611733,0.69683250758865,0.761954555780178,1.04753898122673,0.830152077887595,0.371628674068896,0.859390867540926,0.558786502608058,0.462258674466544,0.638089451522664,0.470694558018049,0.671433186237662,0.721368341358835,0.433114170143055,0.36894443145365,0.504405636823782,0.82853353418606,0.429228146385538,0.843048006618922,0.564642747181918,0.441683622937994,0.557257753182279,0.458415956201137,0.551630472037412,0.503923674147878,0.395803983417625,0.627704094066331,0.54734878007514,0.540242889938462,0.47746538780013,0.470536855241897,0.560523982690737,0.55957628079819,0.756644075149343,0.611261634962078,0.617146766057881,0.62259745855939,0.474976457786272,0.613599852691531,0.489696848533312,0.721964976316477,0.435072464087003,0.564895956015425,0.630962493345078,0.69510060486655,0.369646254445035,0.366815217886622,0.516339026976629,0.512187335207027,0.862834813242048,0.468016642413045,0.845484366310674,0.581614244975987,0.657929524616293,0.65357438676554,0.513123001616411,0.615824101815816,0.463785551287315,0.428547660366833,0.569780135357128,0.380642366238744,0.86413563903799,0.659007872725625,0.623338877079701,0.824740177680307,0.514986284747913,0.497971844185471,0.529645579488331,0.546719883496231,0.752076451473661,0.785740513706781,0.627067056038335,0.548752353516171,0.531165164289098,0.52135777302178,0.514600978542084,0.450664319379323,0.45250006409657,0.735362518797614,0.610757034249174,0.572044738460238,0.939116241735118,0.649252661906767,0.529408853990192,0.649500618712489,0.465796528484008,0.753464897591546,0.611395460165664,0.549022332379208,0.938074514524462,0.475286721559354,0.458542785061854,0.683720850820862,0.453916688542488,0.53521683938569,0.57439013118341,0.668353610462015,0.682834821597322,0.670127068387388,0.711639763187624,0.667719933073022,0.761228955320796,0.607370575897628,0.758409494055396,0.697684401020291,0.788584038920885,0.663408502688186,0.763451157250411,0.525743039584067
Subject04_timefreq_fft_251222_1448_specparam.mat,0.691411818678899,0.522562560518502,0.490511898135974,0.797104051509086,0.599419808812189,0.540586413813166,0.796803583846294,0.632060848082366,0.506099077466718,0.825449751733082,0.677799246123254,0.530646981168292,0.415111104902343,0.68856916810718,0.486177448863365,0.49043620745144,0.479484150955443,0.668522101227713,0.31271417253603,0.339773960303993,0.903661225386012,0.762621735081343,0.503201801796267,0.408216553599438,0.694581803069672,0.664210962682569,0.175859455882297,0.342561043951523,0.81156528643711,0.314618536137854,0.767590895251638,0.524759244334876,0.278085880143717,0.592278244030298,0.383184734864702,0.685846096381321,0.616370359763033,0.532942853065605,0.604926607061567,0.405462115530128,0.661445856787799,0.748256464069541,0.77990094474729,0.324961786870664,0.559194000661087,0.635400941082455,0.702420541471624,0.706508701973625,0.737953826450786,0.314689363301967,0.601841950920457,0.645631714217772,0.655973092758529,0.47032262798948,0.407804875732874,0.87763940634612,0.465515814783968,0.598252745140125,0.571239251652677,0.472160092757383,0.50306601824579,0.666107105557337,0.869876013222007,0.376695762229535,0.411532265743199,0.774959603825277,0.0333615080888194,0.414427902463727,0.397951885530927,0.507635801361527,0.722799998128258,0.701879558354913,0.544613941109991,0.565122173434507,0.535051732839053,0.52191360540577,0.361682868484736,0.0198054527429614,0.573612626041295,0.644606789742852,0.504133679323061,0.700417024747314,0.888435337302334,0.287695914004592,0.507222892868178,0.64490062412615,0.906746624116921,0.793778036604468,0.66042400860594,0.34258226502302,0.0730131068216591,1.01846381028078,0.271562378088867,0.506246627394927,0.635689192790704,0.161822856785678,0.709226945756665,0.244771292917205,0.0162516040672022,0.454620072335896,0.109076780825171,0.7450361059561,0.549264219298976,0.302071273640769,0.679380958735001,0.187115312590722,0.790219492596742,0.558617063166637,0.166956168400876,0.514655774047396,0.0595145314215625,0.746986732370103,0.594498180491787,0.573158741896035,0.687812013863932,0.703254300790006,0.388889101255259,0.583911002260347,0.619155658285028,0.481151284524258,0.166927826626901,0.14792939800796,0.387096048896848,0.720239669658959,0.736977365847999,0.381364952536179,0.364447991470461,0.844978460140954
Subject05_timefreq_fft_251222_1448_specparam.mat,0.450048854039138,0.817384431985951,0.414199017325378,0.472788190314062,0.559687379208199,0.520278246438549,0.627031962539677,0.676413455119364,0.722371526084468,0.776401579515024,0.531250577980513,0.842986592007223,0.390340320840883,0.856838422511755,0.603914144096669,0.771435594608373,0.605244550507016,0.817295138486691,0.612103930447233,0.548394764886229,0.68952676081103,0.819538234827831,1.0708258051168,0.865759861694541,0.385466358934503,0.830688832333541,0.562251407656745,0.474314366364326,0.596944016005735,0.467126788876629,0.686448421121461,0.736118818760898,0.444460064264424,0.378667053981637,0.500125990622194,0.856828815066863,0.455116399979039,0.813909363915287,0.596117113492033,0.458409181110454,0.59142837237275,0.475304274872662,0.553401767076325,0.526794613091938,0.402140740317902,0.632079751321545,0.547620941102274,0.5438014578445,0.498933768925997,0.467148686735115,0.562818264963771,0.553424678541804,0.779974122871504,0.638275864481709,0.613279603343883,0.620372856732204,0.4857944742214,0.640781733258215,0.486934173058158,0.736192114179015,0.402152394150412,0.596231898382235,0.63144731391467,0.709614784298268,0.383183621470925,0.399526089689503,0.547357872676082,0.527898135114422,0.837667015154903,0.474154162933082,0.816040474675572,0.623192196638136,0.671289995931007,0.674997798768387,0.544149305924743,0.626386589319307,0.476383634061331,0.437987825010907,0.555331917711938,0.39236877249905,0.835638357646589,0.671621359476245,0.632456460217274,0.81826458679759,0.527130065263968,0.502960988257792,0.541242810767108,0.580821275035102,0.765520768939242,0.805729594844798,0.641348533917769,0.550147856318139,0.531414952679766,0.525173043146309,0.546587252401189,0.460088182690877,0.455975988738237,0.7478122297955,0.638752153889048,0.583427861034404,0.964599843607159,0.659043390158486,0.530302359870655,0.601742857816929,0.461298018105285,0.759164756178919,0.639889241613312,0.558638134763307,0.96342544228377,0.468154801677316,0.482914491237553,0.766795551519745,0.489321270226525,0.534464225898002,0.569973261507832,0.668998574328994,0.691498645675008,0.67777533495999,0.722094201976966,0.669224406404081,0.773520762999494,0.611886827601384,0.771554553578002,0.741005877636682,0.796209763431708,0.674418853093117,0.776676360757605,0.532269302951026
Subject06_timefreq_fft_251222_1448_specparam.mat,0.628089603651893,0.698130259291515,0.759580883011522,0.64699430191027,0.808571954382322,0.690720869954733,0.823908771146423,0.65983065085722,0.760527898566429,0.677693825087555,0.845024462335272,0.646464464786735,0.911330388287643,0.745161163496847,0.765482092059943,0.777445819303448,0.735286973208158,0.714093910266119,0.773800225537689,1.01997072733675,0.931470756293834,0.842331135882396,0.37599122039369,1.10881852678677,0.661912322784472,0.711375605850227,0.758235951312052,0.708010744367711,0.882374634747332,0.659861129529985,0.766918554484885,0.644492758334675,0.750907481913324,0.752777331542045,0.347101772726624,0.658731589309428,0.801827675749831,0.698198832652068,0.753098530800229,0.712578714848558,0.497179557142468,0.557340722850937,0.753445487406714,0.859277734950966,0.802200588323283,0.648883905426142,0.769248113234564,0.711098749535561,0.74419387325003,0.446543773801084,0.869604272296606,0.781435594762353,0.889997432357939,0.681656774672818,0.78761678027643,0.787215553426426,0.766280183555394,0.609959621510037,0.766860910302233,0.667210082511765,0.685739513755685,0.785063080173116,0.776071679701928,0.929788712884324,0.799659565378369,0.63428250927346,0.651258062320918,0.506843687091823,0.798259897049251,0.730420996357805,0.529639461360868,0.913769355420137,0.820156507764735,0.772917924324602,0.819537021766978,0.726416542842974,0.899952122976871,0.686975899344646,0.779925037108238,0.726306842740522,0.579608842175114,0.989826760596226,0.752207033934222,0.811314892030136,0.712570939279594,0.689827741023276,0.733572125380966,0.792311082570789,0.594779076659045,0.913895234064787,0.641769147834548,0.763493716241094,0.70712768084085,0.798836720331797,0.704414436006711,0.982214785412174,0.65985298915771,0.900545320871293,0.576380419402934,0.909918371870616,0.64765903059239,0.817492468646286,0.787674497191924,0.823132877725643,0.647307138498032,0.764838437780612,0.636320090946482,0.760156197933269,0.613803894121463,0.337787635098655,0.718232215919807,0.762269763773747,0.644070692597476,0.766900097634063,0.630022943650467,0.759650031822513,0.71398454904793,0.759309729250945,0.643078838142172,0.756357261605139,0.64635839699431,0.602466854713944,0.641196746962635,0.614999528417899,0.718454433875745,0.642931649002317,0.640329851725183,0.721758423865224
Subject07_timefreq_fft_251222_1448_specparam.mat,0.743520190163467,0.688977678566868,0.651674505387027,1.00181049818695,0.907622717352123,0.726477931820231,0.689574815126552,1.06008418018109,0.500887326947921,0.730461294770063,1.08240424108415,0.611480229894465,0.647163730058665,0.857640865068231,0.518217407523015,0.871651437085484,0.688677280598549,1.13784924948667,1.17519483638909,0.905131039047466,1.15039123903333,0.577301834396208,0.626476619459467,0.847588674448115,0.498682956945058,1.05851724726324,0.883445354358504,0.825881151989526,1.13420296330708,0.574872738047594,0.753590320564507,0.712001994527157,1.03375488677321,0.675714381544448,0.775353506625111,0.813361982142101,0.627840121674959,1.05252856688724,0.724478772393383,0.682530822394449,0.375813819588781,0.610645001866815,1.00862789489793,1.02032416944644,1.03277464861503,0.590933735480841,0.902705783958541,0.768012464432099,0.605760885064643,0.704679963400984,0.893645690321291,0.852791149443877,0.81440383674685,0.738603015181214,0.708376922508104,1.16595789857305,0.567800145847037,0.702459097028973,0.533877900269844,0.676512347921177,0.987485879542582,1.21957436901599,0.901576576127948,1.0438570305886,0.735182309958287,0.798778481655092,0.574273903805196,0.664583177124972,0.705652325052018,0.613535515826137,0.720937649290453,1.16764294044067,1.23321268995206,1.12809031125316,1.08913743885,0.813639808311109,0.594360341754133,1.02527869074065,0.605372458305558,1.03546868998743,0.625782551033771,1.19118353271067,0.713549033774975,0.830185563113434,0.607839641186647,1.13685360970767,0.703794834598075,0.70608043866158,0.638112068148336,0.605005816174032,0.699311743078992,0.815980728837009,0.825750595777814,0.746333680061806,0.601132328495609,0.792073389809886,0.671341379700333,0.764715175535951,0.783478136132103,0.852152712326003,0.860144969761931,0.823149133099101,1.06076054247358,0.703371647752646,0.793072451896008,0.629083208693817,0.642997083794735,0.672088723292763,0.805360799922997,0.652189925349985,0.712146378165253,0.755124154864416,0.672748817494453,0.725761998545592,0.778604076281244,0.532680251875022,0.862716390147595,0.614468761701104,0.947761647360762,0.717011126054115,0.807471993956081,0.615706444166673,0.829383269707916,0.583206182948514,0.770706405636418,0.713473287809918,0.884067807556254,0.547866607621999
Subject08_timefreq_fft_251222_1449_specparam.mat,0.448326542376212,0.479814745111683,0.766340613146806,0.595030701069116,0.747770309425136,0.795356259514351,0.75674621924296,0.791428521121299,0.851845580488625,0.831142033367895,0.786474655257298,0.670036913216541,0.78017520131334,0.67405940103524,1.12505415997897,0.57536085194264,0.765052074462185,0.714331889674618,0.799489322072922,0.687670364365796,0.765282176704013,0.619237147557133,0.822437649229781,1.02764644323904,0.764015554173243,0.73866054913773,0.746446973184603,0.788268732738503,0.751433408827364,0.715836277995723,0.989145208788881,0.821041342210997,0.73059268467835,0.595167879567575,0.768511314479404,0.540258400222197,0.753485392915033,0.516788281145253,0.767407728386759,0.776682019378735,0.786581733175437,0.715052939890066,0.625482828117329,0.579079904738453,0.752674660179449,0.811979027931235,0.708145659945504,0.705298076109482,0.752003062221859,1.01947465910837,0.553500296128568,0.69971894278265,0.75313682224651,0.537884147567722,1.11071985588863,0.463088878081709,0.752615329805169,0.845273554416146,0.987502357920304,0.806764544490816,0.749685188853186,0.92004272406714,0.818132292524427,0.896606552858404,0.50055692401196,0.768993544894382,0.694139092856652,0.751588571810271,0.463297969475945,0.747621375521543,0.694195128341168,0.863582827433664,0.772486734357853,0.789492106489649,0.768777840932717,0.775312139643805,0.769055616903187,0.790321414496202,0.734406040387865,0.692590771365435,0.698900775851499,0.779899160089426,0.66030035391235,0.433203779549604,0.778084155654865,0.569137453300485,0.609198206858906,0.74490995519347,0.446120830301003,0.779148450130548,0.747574693392169,0.671484105859289,0.667398638726741,0.721362668284402,0.670694432979248,0.771126541502243,1.006481967215,0.773471155153578,0.490263571648874,0.678320890595324,0.713759989638603,0.884409338917632,0.856009686380741,0.587198805944535,0.68251551245829,0.777368106251046,0.690946990801055,0.853350537627295,0.758513987911971,0.782939397247209,0.770403426136638,0.926431534616053,0.884117698104506,0.781883535634289,0.70542906201386,0.928941090028972,0.751281125533258,0.99938217632885,0.779335542105567,0.929327811852542,0.663043252456478,0.960804874433876,0.658282454499657,0.725275284686238,0.825078475763772,0.638755174340287,0.565913955243385,0.746388042463654
Subject09_timefreq_fft_251222_1449_specparam.mat,1.11396659593888,0.968262469873609,0.919028405496957,1.15335389109248,0.362731283115173,0.639319929102321,0.959449848005094,0.806098391863197,0.969123589549122,1.05274615320363,0.966109256483418,0.901988467305849,1.0102200024694,1.20096117444678,0.509201501606143,1.04471369821772,1.15294827339309,0.543347206236621,1.2349247472973,1.09901666403987,1.12517395165201,0.90702472935643,1.28301799007584,1.1454378811797,0.834650351298745,0.613754279341849,0.822988145697442,0.958332075371998,0.938356545043158,0.687172435727892,0.898465792343871,1.10753279772621,1.14416297060784,1.06785921131188,0.441195835025151,0.881916665172428,1.17561325734042,0.930023200687547,1.08741964194151,1.14212139596179,0.996605876390817,1.15502168260568,1.10715336282761,0.94311280952188,0.816615117556145,0.902286592618989,0.93713017491015,0.938726318075398,0.826027911305004,0.666880233457469,0.404176822038856,0.937587558700958,0.936426141473912,0.749131390082759,0.935476759331655,0.920286342147482,0.931510528041413,0.759111882194742,0.808563029866133,1.10724025480537,0.761752189064775,1.09453372317315,1.04730596712356,1.19814522767957,0.587120705208243,0.46991309404967,0.47204456587827,0.351393903789882,0.634426644703521,1.06394130802619,0.921533915838573,1.10397532442448,0.892245424486913,1.09238599895474,1.15077631419002,0.913885889635196,0.972378319370506,1.02194658712089,0.65665588065074,0.846937231159757,1.05651210204004,1.05738282025027,0.946273814975467,0.473723341140525,0.75186420507398,0.902868450898494,0.641824738605571,0.378657842092792,1.12723617221159,0.928396979064909,0.616619550239911,1.03415372511999,0.950001140800949,0.960071422267213,0.641560284296348,0.600823203871466,0.616262429096213,0.802558544886919,0.622907929723669,0.859671241939516,0.959701730013468,0.977501933243382,0.921126529395817,0.876424482044012,0.605655858607304,0.900949628019313,0.794805257765715,0.786154288511296,0.879450529962313,0.432399800911669,1.21748369252963,1.15495912457064,1.10714243422003,1.22104159073813,1.1094667620618,1.01262723470609,0.78425140264188,0.788680903828701,0.988052873517764,0.759165786752334,1.12350808975478,1.02345888091859,1.13956999416674,0.902168846551238,1.09711146769865,0.466857194732093,0.983694365677548,0.668054608092802
Subject10_timefreq_fft_251222_1449_specparam.mat,0.802188283311948,0.856853558460551,0.808864759405711,0.871316219159319,0.809596774606266,0.870669192303479,0.395406451268694,0.634173582811704,0.610000616112874,0.610461221907798,0.673816472873495,0.763605800993111,0.55119946544653,0.685900760627866,0.598825216357606,0.718975132743558,0.796273053310866,0.927223114052296,0.882312960248541,0.870866961910839,0.471186521453026,0.587692382065325,0.684617756233823,0.888076545131763,0.50223680063056,0.657507267050154,0.79957547258127,0.870224730145097,0.645490893962573,0.78579021201851,0.420183226360764,0.626253204222264,0.573365029024065,0.738434472807202,0.5332114855437,0.580007796039344,0.798531418891513,0.568448304088911,0.842245089205226,0.865242583754488,0.796073275539697,0.993082102752598,0.808894527149871,0.566831638703022,0.597692848966921,0.938942729199945,0.690458689528573,0.866397498096937,0.571350321646311,0.815202352214268,0.865576898403021,0.859108117138902,0.580683338996613,0.652347123588151,0.875820900691504,0.848583044137548,0.523872096349316,0.635026245806636,0.601363346161668,0.632596373740583,1.05197651270225,0.758639206416289,0.867345272063085,0.50075308595553,1.03390341751466,0.463460471349185,0.484371365767501,0.718272271183693,0.853708601559794,0.736026199492575,0.77465243442331,0.764675173490603,0.829867415747639,0.762733501062782,0.835919854694939,0.758068776722386,0.835557580993385,0.670289755720482,0.97033539032769,0.687756114690746,0.750389910022796,0.86284528857274,0.852957513717557,0.705320000751057,0.858982308059291,0.616557770756471,0.851228683430836,0.617489122999099,0.58531704879968,0.63226374948285,0.407546650306178,0.862182594191544,0.859613770813297,0.844902356852326,0.41531491822748,0.647272159626129,0.82292505533597,0.774833436685075,0.421150540580023,0.614602365215978,0.541624756675128,0.85770793320411,0.849727806033712,0.64698908247465,0.739434611895921,0.626574739770205,0.364310144424016,0.585808610442812,0.38167561563005,0.540045831518161,0.60896169764648,0.642811305940631,0.659384894854326,0.62446627931711,0.66386718524591,0.502597522030675,0.658356281727168,0.636325084115121,0.667787844805745,0.636949933648146,0.664001143857798,0.63822341620573,0.653065231545894,0.643796879263583,0.587906696787653,0.638782650120491,0.664355139300686,0.69151845925289
